,content_id,title,type,release_year,date_added,age_rating,duration_min,seasons,primary_genre,country,language,imdb_rating,user_rating,is_original,views_30d,completion_rate_pct,likes,content_age,release_decade,is_kids_friendly,duration_bucket,engagement_score
3080,3081,Title 3081,Movie,1995,2020-07-28,TV-Y7,128.0,0.0,Adventure,India,Korean,4.2,4.2,1,1585019,67.1,312675,30,1990,1,1.5-2.5 hours,0.5061535038221354
3081,3082,Title 3082,Movie,2020,2018-11-12,G,118.0,0.0,Adventure,South Korea,Japanese,7.5,3.3,1,312184,59.0,1709211,5,2020,1,1.5-2.5 hours,0.2828277287762541
3082,3083,Title 3083,TV Show,2016,2023-06-27,PG,0.0,5.0,Romance,United Kingdom,Japanese,6.2,4.8,1,745109,49.1,221845,9,2010,1,N/A,0.3081666573583077
3083,3084,Title 3084,Movie,2019,2023-12-02,TV-Y7,87.0,0.0,Comedy,France,German,4.1,4.4,1,555125,25.8,1205932,6,2010,1,1-1.5 hours,0.18646897898969222
3084,3085,Title 3085,TV Show,1988,2023-03-21,PG-13,0.0,7.0,Horror,Germany,Spanish,7.7,3.7,0,3433249,30.0,1512060,37,1980,0,N/A,0.634988766219107
3085,3086,Title 3086,Movie,1984,2017-03-01,TV-PG,118.0,7.0,Adventure,United States,French,7.9,4.4,0,2735612,20.9,1159687,41,1980,1,1.5-2.5 hours,0.4939429284430532
3086,3087,Title 3087,TV Show,2021,2018-12-13,TV-14,0.0,5.0,Mystery,Canada,Spanish,7.5,3.2,1,2189144,94.9,1061495,4,2020,0,N/A,0.7079725030243833
3087,3088,Title 3088,TV Show,1981,2022-07-18,PG-13,125.0,5.0,Horror,Australia,Korean,5.9,3.9,1,569220,79.0,1987276,44,1980,0,1.5-2.5 hours,0.40138323480389576
3088,3089,Title 3089,TV Show,1988,2019-09-20,TV-14,115.0,8.0,Sci-Fi,France,Japanese,6.9,3.3,0,2312811,79.8,978226,37,1980,0,1.5-2.5 hours,0.6661226040371611
3089,3090,Title 3090,TV Show,2022,2017-08-05,PG,167.0,3.0,Comedy,South Korea,German,6.1,3.1,1,655182,74.8,1216520,3,2020,1,> 2.5 hours,0.39747757026331826
3090,3091,Title 3091,TV Show,2015,2021-05-01,TV-PG,176.0,1.0,Thriller,United Kingdom,Hindi,7.9,3.7,1,1934287,56.3,1482330,10,2010,1,> 2.5 hours,0.5153438478955817
3091,3092,Title 3092,TV Show,2001,2017-03-29,TV-MA,79.0,3.0,Sci-Fi,France,Hindi,7.2,3.3,1,3280226,26.6,212364,24,2000,0,1-1.5 hours,0.598435253096946
3092,3093,Title 3093,Movie,2001,2015-04-03,TV-Y,111.0,0.0,Horror,United Kingdom,German,4.4,4.3,1,146195,25.4,1458499,24,2000,1,1.5-2.5 hours,0.12352931030560335
3093,3094,Title 3094,TV Show,2001,2020-10-05,TV-MA,0.0,5.0,Horror,Spain,Hindi,7.5,4.3,0,2178515,88.7,1544240,24,2000,0,N/A,0.6815781486399087
3094,3095,Title 3095,Movie,2013,2015-10-17,TV-MA,118.0,4.0,Comedy,United States,Japanese,7.8,3.3,0,2684252,20.0,757928,12,2010,0,1.5-2.5 hours,0.48263890725699493
3095,3096,Title 3096,TV Show,2008,2022-07-27,TV-Y7,0.0,5.0,Crime,France,French,6.0,3.0,1,3152427,72.4,360940,17,2000,1,N/A,0.7624653503797136
3096,3097,Title 3097,TV Show,2017,2015-02-17,G,171.0,4.0,Romance,France,German,8.8,4.6,1,394056,67.1,743492,8,2010,1,> 2.5 hours,0.327508562548547
3097,3098,Title 3098,Movie,2012,2018-09-24,G,117.0,0.0,Thriller,South Korea,German,8.6,3.0,0,819802,57.6,1017676,13,2010,1,1.5-2.5 hours,0.353370638169255
3098,3099,Title 3099,TV Show,1997,2016-11-16,TV-Y,100.0,5.0,Sci-Fi,South Korea,Spanish,5.0,3.7,1,2438724,93.1,554247,28,1990,1,1-1.5 hours,0.7382096059764165
3099,3100,Title 3100,Movie,1986,2020-01-02,R,118.0,0.0,Adventure,Australia,English,9.0,4.0,1,860753,34.9,1372700,39,1980,0,1.5-2.5 hours,0.2687133050615889
3100,3101,Title 3101,Movie,1980,2019-05-26,TV-Y7,118.0,0.0,Drama,Germany,Spanish,6.4,4.6,0,2666261,78.9,1863966,45,1980,1,1.5-2.5 hours,0.7155402498356871
3101,3102,Title 3102,Movie,2012,2020-09-16,R,170.0,0.0,Crime,United Kingdom,Hindi,8.0,4.7,1,583373,70.6,1520710,13,2010,0,> 2.5 hours,0.36990619064202424
3102,3103,Title 3103,Movie,1980,2018-06-03,TV-14,118.0,5.0,Thriller,Japan,English,8.5,4.4,0,1166918,93.1,1258948,45,1980,0,1.5-2.5 hours,0.5474381813549987
3103,3104,Title 3104,TV Show,2003,2015-07-08,TV-Y7,0.0,8.0,Drama,Australia,German,6.8,3.5,0,3951671,90.1,1232855,22,2000,1,N/A,0.9531522800687702
3104,3105,Title 3105,TV Show,1983,2021-04-21,TV-PG,0.0,5.0,Romance,South Korea,Hindi,6.2,4.4,1,2039540,29.6,549438,42,1980,1,N/A,0.42433184131256363
3105,3106,Title 3106,Movie,1983,2015-04-21,R,118.0,1.0,Drama,Japan,Korean,9.0,3.5,0,3365255,43.1,1566396,42,1980,0,1.5-2.5 hours,0.677189638171505
3106,3107,Title 3107,TV Show,1997,2015-03-23,TV-Y,0.0,5.0,Adventure,India,Hindi,5.3,3.4,0,1078183,83.8,406640,28,1990,1,N/A,0.49692789475171056
3107,3108,Title 3108,TV Show,2006,2021-03-30,TV-Y,0.0,5.0,Drama,Japan,English,5.4,4.1,1,3780173,37.1,1633114,19,2000,1,N/A,0.7154275093256506
3108,3109,Title 3109,Movie,2022,2015-10-27,TV-Y7,118.0,2.0,Crime,United States,English,6.0,4.4,1,145795,48.4,155343,3,2020,1,1.5-2.5 hours,0.2154693101406029
3109,3110,Title 3110,TV Show,2011,2020-06-26,TV-MA,0.0,5.0,Action,France,German,8.7,3.1,1,238150,66.9,872963,14,2010,0,N/A,0.30332259823714514
3110,3111,Title 3111,Movie,2012,2023-08-29,TV-PG,118.0,0.0,Crime,South Korea,French,9.2,3.1,0,100939,62.2,285726,13,2010,1,1.5-2.5 hours,0.26394089163745205
3111,3112,Title 3112,Movie,2007,2016-08-21,PG,103.0,4.0,Adventure,France,Korean,5.2,4.6,0,3151308,68.0,744228,18,2000,1,1.5-2.5 hours,0.7446974999181248
3112,3113,Title 3113,TV Show,2021,2016-05-22,TV-PG,0.0,5.0,Sci-Fi,Australia,German,8.8,4.7,1,3468312,73.5,316211,4,2020,1,N/A,0.8142482306826344
3113,3114,Title 3114,TV Show,2020,2019-02-12,TV-Y,122.0,5.0,Action,Spain,Korean,5.4,4.2,0,1093417,74.7,206805,5,2020,1,1.5-2.5 hours,0.46281300103575285
3114,3115,Title 3115,TV Show,2015,2018-01-02,TV-14,148.0,5.0,Romance,South Korea,Korean,9.3,3.9,1,1605843,75.3,793512,10,2010,0,> 2.5 hours,0.5420771124120591
3115,3116,Title 3116,Movie,1985,2020-11-04,R,118.0,7.0,Crime,South Korea,German,7.3,4.7,1,1797304,94.4,134971,40,1980,0,1.5-2.5 hours,0.6471963413899389
3116,3117,Title 3117,Movie,1995,2015-06-05,R,118.0,0.0,Action,Canada,Japanese,4.0,4.5,1,492347,46.7,1913232,30,1990,0,1.5-2.5 hours,0.260652253093696
3117,3118,Title 3118,TV Show,2013,2018-01-19,TV-14,100.0,5.0,Horror,France,Hindi,4.2,4.2,0,1493971,23.3,1564985,12,2010,0,1-1.5 hours,0.31729626626473223
3118,3119,Title 3119,TV Show,2002,2020-02-08,PG-13,0.0,5.0,Crime,South Korea,Spanish,4.8,3.6,0,812032,46.2,541386,23,2000,0,N/A,0.3066051349641212
3119,3120,Title 3120,TV Show,2021,2020-02-15,TV-Y7,0.0,2.0,Action,Spain,Korean,5.0,3.4,1,3297155,88.4,163585,4,2020,1,N/A,0.8481746100801777
3120,3121,Title 3121,TV Show,2003,2015-01-31,TV-Y,0.0,5.0,Comedy,Spain,Japanese,8.2,3.8,1,55665,26.3,118064,22,2000,1,N/A,0.11354977296187566
3121,3122,Title 3122,Movie,1992,2022-04-30,G,118.0,3.0,Sci-Fi,United States,English,5.2,3.6,1,2253669,68.5,1067638,33,1990,1,1.5-2.5 hours,0.612051279641019
3122,3123,Title 3123,TV Show,1997,2019-03-23,TV-14,121.0,5.0,Thriller,United Kingdom,German,9.3,3.7,1,558556,51.7,1648909,28,1990,0,1.5-2.5 hours,0.29058363040498364
3123,3124,Title 3124,Movie,1992,2018-04-05,TV-14,118.0,3.0,Drama,South Korea,French,7.5,4.0,1,3723406,89.1,1044655,33,1990,0,1.5-2.5 hours,0.9149124359091987
3124,3125,Title 3125,Movie,2016,2021-07-20,TV-PG,133.0,0.0,Action,Spain,Japanese,7.8,3.3,0,1091166,89.6,1529553,9,2010,1,1.5-2.5 hours,0.5220753501072127
3125,3126,Title 3126,TV Show,2022,2019-09-01,TV-Y7,0.0,4.0,Thriller,Spain,Hindi,5.2,4.6,0,1893367,78.9,889000,3,2020,1,N/A,0.5996058310160353
3126,3127,Title 3127,TV Show,2018,2023-11-22,TV-Y7,66.0,2.0,Crime,United States,Japanese,8.9,3.3,0,2893685,27.4,628791,7,2010,1,1-1.5 hours,0.5436539436483451
3127,3128,Title 3128,TV Show,2021,2018-02-21,G,65.0,5.0,Thriller,Canada,Korean,7.7,4.0,1,2483896,21.9,1376969,4,2020,1,1-1.5 hours,0.4601854246099177
3128,3129,Title 3129,Movie,1996,2020-08-19,TV-Y7,176.0,0.0,Horror,United Kingdom,French,8.8,4.5,1,182853,30.2,1011312,29,1990,1,> 2.5 hours,0.14822802542706992
3129,3130,Title 3130,TV Show,1994,2020-05-08,TV-MA,162.0,5.0,Mystery,Germany,Japanese,9.3,4.0,1,2857530,44.1,696706,31,1990,0,> 2.5 hours,0.6050306787343664
3130,3131,Title 3131,TV Show,1997,2019-01-26,TV-Y,0.0,5.0,Mystery,South Korea,Hindi,4.7,3.7,1,1751430,38.1,1255029,28,1990,1,N/A,0.4151152224668617
3131,3132,Title 3132,Movie,2002,2019-01-06,TV-MA,74.0,0.0,Sci-Fi,Germany,Japanese,4.5,3.9,1,515835,47.7,1421274,23,2000,0,1-1.5 hours,0.2681754627825227
3132,3133,Title 3133,TV Show,2009,2017-09-13,PG-13,0.0,3.0,Action,Germany,German,8.4,4.7,1,338116,30.7,1096015,16,2000,0,N/A,0.17351753947323356
3133,3134,Title 3134,Movie,2013,2021-12-24,TV-Y,175.0,5.0,Horror,Australia,French,8.8,5.0,1,1189319,76.4,146082,12,2010,1,> 2.5 hours,0.48399834059543667
3134,3135,Title 3135,TV Show,1983,2017-05-04,PG,117.0,5.0,Drama,Canada,English,7.2,4.3,0,461201,83.4,273128,42,1980,1,1.5-2.5 hours,0.40278034024593573
3135,3136,Title 3136,Movie,1982,2021-05-16,TV-Y,158.0,2.0,Romance,Australia,Korean,6.0,4.6,0,2100881,56.6,305707,43,1980,1,> 2.5 hours,0.5415330166157957
3136,3137,Title 3137,TV Show,1986,2020-06-06,TV-Y,79.0,1.0,Adventure,France,Korean,7.6,3.0,1,764154,91.7,1556185,39,1980,1,1-1.5 hours,0.48142341521439186
3137,3138,Title 3138,TV Show,1997,2023-03-02,G,174.0,7.0,Sci-Fi,Japan,French,5.7,4.8,1,1460887,29.0,1433070,28,1990,1,> 2.5 hours,0.3351336526175447
3138,3139,Title 3139,Movie,2021,2016-10-07,TV-MA,122.0,6.0,Adventure,United States,Hindi,5.3,4.9,0,1417205,27.9,1174655,4,2020,0,1.5-2.5 hours,0.32418133459867016
3139,3140,Title 3140,Movie,1986,2020-01-20,TV-PG,134.0,3.0,Mystery,Spain,German,6.7,4.2,1,411169,35.0,640185,39,1980,1,1.5-2.5 hours,0.2016755196076789
3140,3141,Title 3141,TV Show,2019,2023-01-09,G,89.0,6.0,Comedy,Spain,Japanese,5.2,4.5,1,3129669,93.6,1188833,6,2010,1,1-1.5 hours,0.8438516409920127
3141,3142,Title 3142,Movie,1985,2020-05-18,TV-Y,119.0,0.0,Romance,United Kingdom,Japanese,6.7,4.0,1,967404,51.2,228709,40,1980,1,1.5-2.5 hours,0.3499109990552474
3142,3143,Title 3143,Movie,2001,2018-10-26,TV-PG,178.0,0.0,Romance,Canada,Spanish,9.3,3.6,1,3530650,89.3,1864385,24,2000,1,> 2.5 hours,0.8867989563971301
3143,3144,Title 3144,Movie,1980,2021-05-22,R,157.0,0.0,Adventure,Spain,Korean,8.6,4.7,1,3192071,35.2,1565170,45,1980,0,> 2.5 hours,0.6196119667329085
3144,3145,Title 3145,Movie,1983,2022-08-04,TV-PG,118.0,0.0,Comedy,Australia,Japanese,9.2,4.2,0,2376149,83.5,935131,42,1980,1,1.5-2.5 hours,0.690423330164158
3145,3146,Title 3146,TV Show,2022,2015-04-24,TV-14,0.0,3.0,Crime,Japan,English,8.4,4.2,0,1699928,43.3,964729,3,2020,0,N/A,0.4281899012222284
3146,3147,Title 3147,TV Show,2008,2019-08-04,G,146.0,3.0,Thriller,Australia,Korean,6.0,4.3,1,3105277,75.1,1226987,17,2000,1,> 2.5 hours,0.766192830930285
3147,3148,Title 3148,Movie,2000,2021-12-20,G,118.0,0.0,Sci-Fi,Germany,Korean,8.5,4.7,1,3769410,93.1,1333311,25,2000,1,1.5-2.5 hours,0.9378130548859009
3148,3149,Title 3149,Movie,2005,2023-10-08,TV-14,104.0,2.0,Horror,France,Spanish,9.1,4.5,1,1813928,90.0,1871816,20,2000,0,1.5-2.5 hours,0.6320899482473576
3149,3150,Title 3150,Movie,1993,2018-01-31,R,84.0,8.0,Romance,Spain,Spanish,9.2,3.4,1,1695305,82.3,364568,32,1990,0,1-1.5 hours,0.5834964493152356
3150,3151,Title 3151,Movie,1988,2021-03-03,TV-Y7,174.0,0.0,Adventure,Germany,German,7.8,3.9,0,3265902,23.8,1330349,37,1980,1,> 2.5 hours,0.5850866471882797
3151,3152,Title 3152,TV Show,1991,2019-02-14,TV-Y7,0.0,5.0,Thriller,Spain,Japanese,5.2,5.0,1,939108,65.6,592033,34,1990,1,N/A,0.40326658738311527
3152,3153,Title 3153,TV Show,2021,2015-09-19,TV-Y7,132.0,6.0,Mystery,South Korea,Japanese,4.2,4.1,1,3249525,82.7,495548,4,2020,1,1.5-2.5 hours,0.8182300904327486
3153,3154,Title 3154,Movie,1985,2015-11-20,TV-Y7,118.0,4.0,Horror,India,Korean,4.8,4.9,0,3709059,49.9,384487,40,1980,1,1.5-2.5 hours,0.7559603799910449
3154,3155,Title 3155,Movie,1999,2020-04-13,TV-MA,118.0,0.0,Adventure,United States,Korean,9.3,4.6,0,736729,74.8,125565,26,1990,0,1.5-2.5 hours,0.40970965390154823
3155,3156,Title 3156,Movie,2003,2015-12-11,TV-14,118.0,1.0,Sci-Fi,United States,Hindi,6.5,4.3,1,887037,30.4,1602402,22,2000,0,1.5-2.5 hours,0.25465591590376874
3156,3157,Title 3157,TV Show,2006,2022-01-15,R,121.0,7.0,Drama,Spain,Hindi,8.7,3.7,0,1517364,33.3,523613,19,2000,0,1.5-2.5 hours,0.36080522591437125
3157,3158,Title 3158,Movie,2017,2021-11-24,TV-Y,118.0,1.0,Romance,Japan,Japanese,6.6,3.6,0,3101595,68.3,72785,8,2010,1,1.5-2.5 hours,0.7384405294114558
3158,3159,Title 3159,TV Show,1987,2021-10-22,PG-13,0.0,7.0,Mystery,Canada,French,7.6,4.3,1,1514658,52.8,821914,38,1980,0,N/A,0.43839932479814325
3159,3160,Title 3160,Movie,1980,2016-02-29,G,118.0,1.0,Sci-Fi,United Kingdom,French,4.1,3.9,0,1154636,36.4,1276009,45,1980,1,1.5-2.5 hours,0.3187958762886598
3160,3161,Title 3161,TV Show,2003,2016-07-23,TV-PG,108.0,5.0,Action,Japan,English,5.4,4.6,1,3610897,41.2,1583959,22,2000,1,1.5-2.5 hours,0.7064360394991086
3161,3162,Title 3162,Movie,1986,2022-01-30,TV-Y7,86.0,5.0,Mystery,Canada,Japanese,6.4,4.5,0,536478,66.4,1627346,39,1980,1,1-1.5 hours,0.3460719212977836
3162,3163,Title 3163,TV Show,1998,2023-11-12,TV-PG,97.0,1.0,Horror,Japan,Japanese,7.5,3.6,1,1407861,74.4,1879582,27,1990,1,1-1.5 hours,0.5087797307442596
3163,3164,Title 3164,Movie,2001,2021-06-09,PG-13,118.0,4.0,Action,South Korea,Japanese,4.9,4.4,0,3044493,35.6,130684,24,2000,0,1.5-2.5 hours,0.5990752058568161
3164,3165,Title 3165,Movie,2014,2021-12-07,G,118.0,0.0,Mystery,Japan,English,8.2,4.0,1,2654359,91.6,1368631,11,2010,1,1.5-2.5 hours,0.7645549449260985
3165,3166,Title 3166,Movie,2009,2020-04-22,PG,164.0,0.0,Adventure,United Kingdom,Hindi,6.0,3.6,1,577789,20.6,1633692,16,2000,1,> 2.5 hours,0.16906858833861793
3166,3167,Title 3167,TV Show,2008,2015-05-03,R,150.0,5.0,Drama,United States,French,8.5,3.8,0,1951730,72.5,1656799,17,2000,0,> 2.5 hours,0.582760305090839
3167,3168,Title 3168,Movie,2001,2021-05-04,TV-MA,62.0,8.0,Thriller,Japan,Japanese,4.5,4.8,1,2771125,41.8,871525,24,2000,0,1-1.5 hours,0.582869893092206
3168,3169,Title 3169,TV Show,1990,2017-02-12,TV-PG,0.0,5.0,Drama,Australia,English,7.7,3.7,0,1407738,55.9,1121072,35,1990,1,N/A,0.4347612806935219
3169,3170,Title 3170,TV Show,1999,2017-09-01,TV-Y7,0.0,8.0,Drama,Canada,Korean,5.6,3.6,1,1686991,62.7,1064077,26,1990,1,N/A,0.5038493458857012
3170,3171,Title 3171,Movie,2008,2020-04-20,TV-14,118.0,4.0,Adventure,France,French,8.4,3.7,1,2334189,62.1,134289,17,2000,0,1.5-2.5 hours,0.5985293128556104
3171,3172,Title 3172,Movie,2020,2023-06-22,TV-PG,149.0,0.0,Comedy,Canada,Spanish,6.2,3.4,1,3142808,78.2,1819516,5,2020,1,> 2.5 hours,0.7842224964118651
3172,3173,Title 3173,Movie,2021,2015-08-10,G,118.0,1.0,Mystery,United States,French,7.7,4.1,1,109198,81.8,1743596,4,2020,1,1.5-2.5 hours,0.3435797450442989
3173,3174,Title 3174,TV Show,2013,2023-06-12,PG,67.0,1.0,Thriller,Japan,Korean,9.1,3.3,0,2130157,25.5,316029,12,2010,1,1-1.5 hours,0.4215244286921789
3174,3175,Title 3175,Movie,1980,2015-03-26,R,118.0,1.0,Crime,Australia,Hindi,4.1,4.6,0,2558656,72.7,317361,45,1980,0,1.5-2.5 hours,0.6745994554485024
3175,3176,Title 3176,TV Show,2010,2016-10-15,TV-14,0.0,4.0,Adventure,Japan,German,4.1,3.5,0,815522,49.9,806687,15,2010,0,N/A,0.32192863640375013
3176,3177,Title 3177,TV Show,2009,2016-06-24,G,100.0,2.0,Comedy,Japan,German,8.2,4.2,1,273132,81.4,721693,16,2000,1,1-1.5 hours,0.3665699126672599
3177,3178,Title 3178,Movie,1997,2022-10-07,PG,119.0,7.0,Adventure,Spain,Hindi,7.6,3.3,1,1372945,65.7,659958,28,1990,1,1.5-2.5 hours,0.46874231634137
3178,3179,Title 3179,Movie,1996,2022-02-02,TV-14,118.0,0.0,Comedy,South Korea,Korean,5.6,5.0,0,1586475,20.8,1869829,29,1990,0,1.5-2.5 hours,0.32117190442273713
3179,3180,Title 3180,Movie,2017,2018-04-16,TV-PG,118.0,8.0,Drama,United Kingdom,English,6.7,3.9,0,1601815,70.0,1713729,8,2010,1,1.5-2.5 hours,0.5202729107505045
3180,3181,Title 3181,Movie,1993,2015-05-20,G,145.0,0.0,Romance,South Korea,French,4.2,4.6,0,2279976,89.4,1148564,32,1990,1,> 2.5 hours,0.6995973404926863
3181,3182,Title 3182,Movie,2002,2017-01-15,TV-Y,140.0,0.0,Romance,France,French,5.1,4.5,0,3877401,26.2,61754,23,2000,1,1.5-2.5 hours,0.6864117494323109
3182,3183,Title 3183,Movie,2004,2020-05-30,PG,118.0,0.0,Action,United States,English,6.3,4.4,0,3451493,57.1,1402017,21,2000,1,1.5-2.5 hours,0.7461253737447778
3183,3184,Title 3184,TV Show,1994,2019-08-10,TV-Y,82.0,5.0,Crime,Japan,German,8.6,4.7,1,1592050,66.9,1735487,31,1990,1,1-1.5 hours,0.506408156722431
3184,3185,Title 3185,TV Show,2001,2016-10-04,TV-Y,0.0,5.0,Thriller,India,Japanese,6.6,3.2,1,1225465,34.7,24015,24,2000,1,N/A,0.3226202555057026
3185,3186,Title 3186,TV Show,1982,2017-04-09,TV-MA,95.0,2.0,Comedy,South Korea,Japanese,7.2,4.4,1,410985,68.8,1668265,43,1980,0,1-1.5 hours,0.33684791953177873
3186,3187,Title 3187,Movie,1998,2016-07-16,PG,159.0,8.0,Mystery,Germany,Hindi,8.8,3.5,1,631022,23.7,1843673,27,1990,1,> 2.5 hours,0.18945356029729082
3187,3188,Title 3188,TV Show,2023,2017-07-20,TV-Y,0.0,5.0,Drama,India,Japanese,5.7,4.6,1,68774,87.9,1273045,2,2020,1,N/A,0.36191612836935305
3188,3189,Title 3189,TV Show,2013,2019-10-31,TV-PG,0.0,6.0,Horror,South Korea,Hindi,7.9,4.9,1,2828877,77.2,1933213,12,2010,1,N/A,0.7331327169149715
3189,3190,Title 3190,TV Show,2014,2018-02-03,G,0.0,3.0,Mystery,Germany,Japanese,8.7,4.8,1,164049,90.6,1192145,11,2010,1,N/A,0.3870074176703986
3190,3191,Title 3191,TV Show,1980,2018-12-29,G,0.0,5.0,Mystery,United States,Spanish,5.1,3.2,0,1090122,51.4,465868,45,1980,1,N/A,0.36911874967656166
3191,3192,Title 3192,TV Show,2000,2015-02-19,TV-PG,78.0,5.0,Comedy,Japan,German,6.0,3.7,0,1959926,22.6,1064426,25,2000,1,1-1.5 hours,0.3843897084716983
3192,3193,Title 3193,Movie,2008,2020-05-11,TV-MA,118.0,2.0,Thriller,Australia,Hindi,9.4,3.7,1,2773680,45.6,519384,17,2000,0,1.5-2.5 hours,0.5984531441461464
3193,3194,Title 3194,Movie,1985,2018-10-23,R,118.0,4.0,Drama,Australia,Spanish,9.4,3.2,1,1706279,58.7,863755,40,1980,0,1.5-2.5 hours,0.49074255384202314
3194,3195,Title 3195,TV Show,2016,2017-04-26,TV-MA,0.0,5.0,Drama,South Korea,English,5.2,3.2,1,2337755,90.2,400092,9,2010,0,N/A,0.7114642143265895
3195,3196,Title 3196,TV Show,1980,2022-04-14,G,75.0,6.0,Thriller,Japan,German,4.4,3.8,1,737332,86.2,323108,45,1980,1,1-1.5 hours,0.4554001041502864
3196,3197,Title 3197,TV Show,1980,2023-08-18,R,0.0,8.0,Romance,South Korea,German,5.5,5.0,0,1661848,64.6,762438,45,1980,0,N/A,0.5076778855141851
3197,3198,Title 3198,Movie,2006,2015-11-11,TV-MA,118.0,7.0,Sci-Fi,United States,Hindi,6.2,4.1,1,333051,74.7,1546115,19,2000,0,1.5-2.5 hours,0.34875778738391533
3198,3199,Title 3199,Movie,2000,2021-09-24,TV-Y,118.0,0.0,Action,Germany,Hindi,6.4,4.2,1,3723386,91.5,914043,25,2000,1,1.5-2.5 hours,0.9245094359009487
3199,3200,Title 3200,TV Show,1995,2019-04-27,R,169.0,3.0,Adventure,Japan,Korean,7.4,3.9,1,1820731,83.8,1159441,30,1990,0,> 2.5 hours,0.6083104010536029
3200,3201,Title 3201,Movie,2023,2018-08-31,G,86.0,0.0,Action,India,Japanese,8.9,4.3,1,186898,69.4,750226,2,2020,1,1-1.5 hours,0.305634777095637
3201,3202,Title 3202,Movie,2019,2019-10-11,TV-PG,151.0,0.0,Romance,Germany,English,5.8,4.9,1,3248955,60.5,1808156,6,2010,1,> 2.5 hours,0.729344590197623
3202,3203,Title 3203,TV Show,2005,2018-03-21,TV-Y7,0.0,6.0,Comedy,India,English,8.7,4.2,0,282406,55.7,1271472,20,2000,1,N/A,0.2651610164927954
3203,3204,Title 3204,Movie,1995,2022-11-09,TV-Y,174.0,0.0,Comedy,India,French,4.5,3.1,0,1365415,76.7,793611,30,1990,1,> 2.5 hours,0.5116128132352364
3204,3205,Title 3205,Movie,2007,2015-04-22,TV-Y,118.0,0.0,Crime,United States,Spanish,4.2,4.0,1,1917872,80.7,109219,18,2000,1,1.5-2.5 hours,0.6104815911243756
3205,3206,Title 3206,TV Show,1980,2021-11-19,TV-Y7,100.0,8.0,Action,United Kingdom,Spanish,6.8,5.0,1,914733,36.3,625292,45,1980,1,1-1.5 hours,0.28241032732840016
3206,3207,Title 3207,Movie,2015,2023-02-11,PG-13,122.0,0.0,Action,United Kingdom,Korean,4.3,3.8,0,702965,55.6,557043,10,2010,0,1.5-2.5 hours,0.32784503997385994
3207,3208,Title 3208,Movie,1989,2017-03-26,TV-14,178.0,0.0,Adventure,Japan,French,6.2,4.2,1,1341261,77.8,1852321,36,1980,0,> 2.5 hours,0.512389703271684
3208,3209,Title 3209,TV Show,2022,2022-10-09,PG,72.0,5.0,Comedy,France,English,8.9,3.2,1,1160506,70.7,137192,3,2020,1,1-1.5 hours,0.4568763787100415
3209,3210,Title 3210,Movie,1996,2016-03-18,TV-MA,118.0,0.0,Mystery,Canada,Japanese,5.3,3.3,0,1852177,64.4,86524,29,1990,0,1.5-2.5 hours,0.5354273140251136
3210,3211,Title 3211,Movie,2002,2019-06-24,PG-13,175.0,8.0,Action,United Kingdom,Japanese,7.9,4.7,0,2467959,44.3,38965,23,2000,0,> 2.5 hours,0.5473948680358871
3211,3212,Title 3212,TV Show,1986,2016-09-04,TV-MA,0.0,5.0,Adventure,Japan,Japanese,5.7,3.6,0,1152229,65.7,291343,39,1980,0,N/A,0.4356348252957696
3212,3213,Title 3213,TV Show,2023,2015-02-22,PG-13,85.0,2.0,Thriller,India,Japanese,4.2,3.6,0,1582618,65.9,450600,2,2020,0,1-1.5 hours,0.5009933528317203
3213,3214,Title 3214,TV Show,1986,2020-02-11,R,0.0,4.0,Horror,Australia,Spanish,7.1,3.8,0,1182990,52.4,1801141,39,1980,0,N/A,0.387048987984717
3214,3215,Title 3215,Movie,2023,2020-12-21,TV-PG,118.0,5.0,Thriller,United Kingdom,English,8.6,4.9,0,2133514,92.0,711582,2,2020,1,1.5-2.5 hours,0.6880279800769453
3215,3216,Title 3216,TV Show,1994,2021-09-23,PG,0.0,7.0,Adventure,United States,Japanese,6.3,3.2,0,1889051,69.0,1423617,31,1990,1,N/A,0.5593584292356804
3216,3217,Title 3217,Movie,2013,2018-11-09,PG,86.0,6.0,Mystery,Japan,English,7.4,4.6,1,3995746,83.8,1977056,12,2010,1,1-1.5 hours,0.9345635482497576
3217,3218,Title 3218,TV Show,2024,2021-11-13,TV-MA,0.0,4.0,Crime,Canada,French,9.0,3.7,1,1562467,29.7,1075709,1,2020,0,N/A,0.3531706945194099
3218,3219,Title 3219,Movie,1983,2015-05-20,TV-Y7,154.0,8.0,Comedy,South Korea,Spanish,8.3,4.7,1,1393350,76.8,472307,42,1980,1,> 2.5 hours,0.5162030747584556
3219,3220,Title 3220,TV Show,1993,2016-05-21,R,152.0,5.0,Crime,France,Hindi,5.1,5.0,1,1541528,65.1,459948,32,1990,0,> 2.5 hours,0.49162983588204867
3220,3221,Title 3221,TV Show,1993,2017-09-01,PG,67.0,5.0,Crime,India,Hindi,8.0,3.7,1,1670394,43.1,1561456,32,1990,1,1-1.5 hours,0.42295978903941983
3221,3222,Title 3222,TV Show,1995,2020-09-18,TV-14,0.0,4.0,Adventure,India,French,6.8,3.3,1,296713,30.2,1341903,30,1990,0,N/A,0.16530707239444908
